"Time","H.team.1","A.team.1","H.team.2","A.team.2","Choose.1","Choose.2","Odd.1","Odd.2","joint.odds","result.mat"
2010-08-14,"Aston Villa","West Ham","Chelsea","West Brom","D","D","3.34","7.11",23.7474,0
2010-08-14,"Aston Villa","West Ham","Chelsea","West Brom","A","D","4.14","7.11",29.4354,0
2010-08-14,"Aston Villa","West Ham","Chelsea","West Brom","H","A","1.92","18",34.56,0
2010-08-14,"Aston Villa","West Ham","Chelsea","West Brom","D","A","3.34","18",60.12,0
2010-08-14,"Aston Villa","West Ham","Chelsea","West Brom","A","A","4.14","18",74.52,0
2010-08-14,"Blackburn","Everton","Chelsea","West Brom","H","D","2.92","7.11",20.7612,0
2010-08-14,"Blackburn","Everton","Chelsea","West Brom","D","D","3.24","7.11",23.0364,0
2010-08-14,"Blackburn","Everton","Chelsea","West Brom","H","A","2.92","18",52.56,0
2010-08-14,"Blackburn","Everton","Chelsea","West Brom","D","A","3.24","18",58.32,0
2010-08-14,"Blackburn","Everton","Chelsea","West Brom","A","A","2.42","18",43.56,0
2010-08-14,"Bolton","Fulham","Chelsea","West Brom","D","D","3.26","7.11",23.1786,0
2010-08-14,"Bolton","Fulham","Chelsea","West Brom","A","D","3.36","7.11",23.8896,0
2010-08-14,"Bolton","Fulham","Chelsea","West Brom","H","A","2.19","18",39.42,0
2010-08-14,"Bolton","Fulham","Chelsea","West Brom","D","A","3.26","18",58.68,0
2010-08-14,"Bolton","Fulham","Chelsea","West Brom","A","A","3.36","18",60.48,0
2010-08-14,"Chelsea","West Brom","Sunderland","Birmingham","A","H","18","2.11",37.98,0
2010-08-14,"Chelsea","West Brom","Sunderland","Birmingham","D","D","7.11","3.27",23.2497,0
2010-08-14,"Chelsea","West Brom","Sunderland","Birmingham","A","D","18","3.27",58.86,0
2010-08-14,"Chelsea","West Brom","Sunderland","Birmingham","D","A","7.11","3.54",25.1694,0
2010-08-14,"Chelsea","West Brom","Sunderland","Birmingham","A","A","18","3.54",63.72,0
2010-08-14,"Chelsea","West Brom","Tottenham","Manchester City","A","H","18","2.23",40.14,0
2010-08-14,"Chelsea","West Brom","Tottenham","Manchester City","D","D","7.11","3.28",23.3208,0
2010-08-14,"Chelsea","West Brom","Tottenham","Manchester City","A","D","18","3.28",59.04,0
2010-08-14,"Chelsea","West Brom","Tottenham","Manchester City","D","A","7.11","3.24",23.0364,0
2010-08-14,"Chelsea","West Brom","Tottenham","Manchester City","A","A","18","3.24",58.32,0
2010-08-14,"Chelsea","West Brom","Wigan","Blackpool","A","H","18","1.74",31.32,0
2010-08-14,"Chelsea","West Brom","Wigan","Blackpool","D","D","7.11","3.57",25.3827,0
2010-08-14,"Chelsea","West Brom","Wigan","Blackpool","A","D","18","3.57",64.26,0
2010-08-14,"Chelsea","West Brom","Wigan","Blackpool","D","A","7.11","4.8",34.128,0
2010-08-14,"Chelsea","West Brom","Wigan","Blackpool","A","A","18","4.8",86.4,0
2010-08-14,"Chelsea","West Brom","Wolves","Stoke","A","H","18","2.38",42.84,0
2010-08-14,"Chelsea","West Brom","Wolves","Stoke","D","D","7.11","3.19",22.6809,0
2010-08-14,"Chelsea","West Brom","Wolves","Stoke","A","D","18","3.19",57.42,0
2010-08-14,"Chelsea","West Brom","Wolves","Stoke","D","A","7.11","3.03",21.5433,0
2010-08-14,"Chelsea","West Brom","Wolves","Stoke","A","A","18","3.03",54.54,0
2010-08-21,"Arsenal","Blackpool","Birmingham","Blackburn","A","H","17.59","2.29",40.2811,0
2010-08-21,"Arsenal","Blackpool","Birmingham","Blackburn","D","D","7.38","3.16",23.3208,0
2010-08-21,"Arsenal","Blackpool","Birmingham","Blackburn","A","D","17.59","3.16",55.5844,0
2010-08-21,"Arsenal","Blackpool","Birmingham","Blackburn","D","A","7.38","3.22",23.7636,0
2010-08-21,"Arsenal","Blackpool","Birmingham","Blackburn","A","A","17.59","3.22",56.6398,0
2010-08-21,"Arsenal","Blackpool","Everton","Wolves","A","H","17.59","1.47",25.8573,0
2010-08-21,"Arsenal","Blackpool","Everton","Wolves","D","D","7.38","4.03",29.7414,0
2010-08-21,"Arsenal","Blackpool","Everton","Wolves","A","D","17.59","4.03",70.8877,0
2010-08-21,"Arsenal","Blackpool","Everton","Wolves","D","A","7.38","7.37",54.3906,0
2010-08-21,"Arsenal","Blackpool","Everton","Wolves","A","A","17.59","7.37",129.6383,0
2010-08-21,"Arsenal","Blackpool","Stoke","Tottenham","D","H","7.38","3.15",23.247,0
2010-08-21,"Arsenal","Blackpool","Stoke","Tottenham","A","H","17.59","3.15",55.4085,0
2010-08-21,"Arsenal","Blackpool","Stoke","Tottenham","D","D","7.38","3.24",23.9112,0
2010-08-21,"Arsenal","Blackpool","Stoke","Tottenham","A","D","17.59","3.24",56.9916,0
2010-08-21,"Arsenal","Blackpool","Stoke","Tottenham","A","A","17.59","2.28",40.1052,0
2010-08-21,"Arsenal","Blackpool","West Brom","Sunderland","A","H","17.59","2.11",37.1149,0
2010-08-21,"Arsenal","Blackpool","West Brom","Sunderland","D","D","7.38","3.3",24.354,0
2010-08-21,"Arsenal","Blackpool","West Brom","Sunderland","A","D","17.59","3.3",58.047,0
2010-08-21,"Arsenal","Blackpool","West Brom","Sunderland","D","A","7.38","3.48",25.6824,0
2010-08-21,"Arsenal","Blackpool","West Brom","Sunderland","A","A","17.59","3.48",61.2132,0
2010-08-21,"Arsenal","Blackpool","West Ham","Bolton","A","H","17.59","2.23",39.2257,0
2010-08-21,"Arsenal","Blackpool","West Ham","Bolton","D","D","7.38","3.25",23.985,0
2010-08-21,"Arsenal","Blackpool","West Ham","Bolton","A","D","17.59","3.25",57.1675,0
2010-08-21,"Arsenal","Blackpool","West Ham","Bolton","D","A","7.38","3.24",23.9112,0
2010-08-21,"Arsenal","Blackpool","West Ham","Bolton","A","A","17.59","3.24",56.9916,0
2010-08-21,"Arsenal","Blackpool","Wigan","Chelsea","D","H","7.38","12.94",95.4972,0
2010-08-21,"Arsenal","Blackpool","Wigan","Chelsea","D","D","7.38","5.67",41.8446,0
2010-08-21,"Arsenal","Blackpool","Wigan","Chelsea","A","D","17.59","5.67",99.7353,0
2010-08-21,"Arsenal","Blackpool","Wigan","Chelsea","A","A","17.59","1.23",21.6357,0
2010-08-21,"Birmingham","Blackburn","Everton","Wolves","D","A","3.16","7.37",23.2892,0
2010-08-21,"Birmingham","Blackburn","Everton","Wolves","A","A","3.22","7.37",23.7314,0
2010-08-21,"Birmingham","Blackburn","Wigan","Chelsea","H","H","2.29","12.94",29.6326,1
2010-08-21,"Birmingham","Blackburn","Wigan","Chelsea","D","H","3.16","12.94",40.8904,0
2010-08-21,"Birmingham","Blackburn","Wigan","Chelsea","A","H","3.22","12.94",41.6668,0
2010-08-21,"Everton","Wolves","Stoke","Tottenham","A","H","7.37","3.15",23.2155,0
2010-08-21,"Everton","Wolves","Stoke","Tottenham","A","D","7.37","3.24",23.8788,0
2010-08-21,"Everton","Wolves","West Brom","Sunderland","A","D","7.37","3.3",24.321,0
2010-08-21,"Everton","Wolves","West Brom","Sunderland","A","A","7.37","3.48",25.6476,0
2010-08-21,"Everton","Wolves","West Ham","Bolton","A","D","7.37","3.25",23.9525,0
2010-08-21,"Everton","Wolves","West Ham","Bolton","A","A","7.37","3.24",23.8788,0
2010-08-21,"Everton","Wolves","Wigan","Chelsea","D","H","4.03","12.94",52.1482,0
2010-08-21,"Everton","Wolves","Wigan","Chelsea","A","H","7.37","12.94",95.3678,0
2010-08-21,"Everton","Wolves","Wigan","Chelsea","D","D","4.03","5.67",22.8501,0
